Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
d1d6cd4b-9fe3-49be-94d2-ee00af7c696b,"2020-07-23, 05:45:02 PM",klee0201,GetAccountSummary,,,,us-east-1,,24.19.49.168
f8d12c6c-b76a-4b5b-96b9-b21abec2988d,"2020-07-23, 05:45:02 PM",klee0201,ListAccountAliases,,,,us-east-1,,24.19.49.168
39b3810d-4491-46e7-82f3-8761be8327ff,"2020-07-23, 05:45:01 PM",klee0201,ListGroups,,,,us-east-1,,24.19.49.168
5fdbf21c-51a7-4897-871a-da337459b83f,"2020-07-23, 05:45:01 PM",klee0201,ListUsers,,,,us-east-1,,24.19.49.168
755cb3ed-88bb-4704-a009-9461d405e9d3,"2020-07-23, 05:45:01 PM",klee0201,ListGroups,,,,us-east-1,,24.19.49.168
69973a0c-0ebf-4f5d-8dc9-babb3f7b2d75,"2020-07-23, 05:44:58 PM",klee0201,ListGroups,,,,us-east-1,,24.19.49.168
86c397ff-f125-4f47-808f-7f3c677f3a49,"2020-07-23, 05:44:58 PM",klee0201,ListGroups,,,,us-east-1,,24.19.49.168
d4149b68-102e-4e3a-880c-d8f8f68fc32a,"2020-07-23, 05:44:58 PM",klee0201,ListGroups,,,,us-east-1,,24.19.49.168
1aaf985a-c71f-48de-a93c-70772bc3073e,"2020-07-23, 05:44:57 PM",klee0201,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,24.19.49.168
1e784cad-248d-4c56-a3df-f74be4fb1992,"2020-07-23, 05:44:57 PM",klee0201,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPAXVATY2RAVXI5GYGQQ""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::526174966849:group/Reviewers""}]",,us-east-1,,24.19.49.168
859fffab-557a-4459-9d50-6e4c0ffb20bc,"2020-07-23, 05:44:57 PM",klee0201,ListGroups,,,,us-east-1,,24.19.49.168
ba1ffe36-064d-49d9-b733-3e0145ccd94d,"2020-07-23, 05:44:57 PM",klee0201,ListGroups,,,,us-east-1,,24.19.49.168
